ID,CALLE,ALT PLANO,coord_X,coord_Y,COMUNA,BARRIO,L1,l1_sen,L2,l2_sen,L3,l3_sen,L4,l4_sen,L5,l5_sen,L6,l6_sen,L_SENTIDO,CATEGORIA
"7814",TRIUNVIRATO AV.,"4636",-58.4859578,-34.5747335,"12",VILLA URQUIZA,"140",V,,,,,,,,,,,,OFICIAL
"7815",TRIUNVIRATO AV.,"4625",-58.485714,-34.574853,"12",VILLA URQUIZA,"133",V,"176",V,,,,,,,,,,OFICIAL
"7817",TUCUMAN,"619",-58.3756015,-34.6010341,"1",SAN NICOLAS,"180",I,,,,,,,,,,,,OFICIAL
"7818",TUCUMAN,"673",-58.376209,-34.601068,"1",SAN NICOLAS,"6",I,,,,,,,,,,,,OFICIAL
"7819",TUCUMAN,"1993",-58.3952979,-34.6020999,"3",BALVANERA,"60",I,,,,,,,,,,,,OFICIAL
"7822",GRAL. URQUIZA,"781",-58.4093154,-34.6198431,"3",BALVANERA,"31",I,"32",,,,,,,,,,,OFICIAL
"7823",GRAL. URQUIZA,"783",-58.4093154,-34.6198431,"3",BALVANERA,"41",,"75",I,,,,,,,,,,OFICIAL
"7826",USPALLATA,"3034",-58.40595695,-34.63993154,"4",PARQUE PATRICIOS,"31",V,"32",V,,,,,,,,,31-Plaza Miserere (CABA),OFICIAL
"7831",VENTANA,"3878",-58.4160027,-34.6507562,"4",NUEVA POMPEYA,"150",V,,,,,,,,,,,,OFICIAL
"7835",VIAMONTE,"1930",-58.3945797,-34.6009285,"3",BALVANERA,"140",V,,,,,,,,,,,,OFICIAL
"7836",VIAMONTE,"2408",-58.4011575,-34.6011854,"3",BALVANERA,"75",V,"101",I,,,,,,,,,,OFICIAL
"7837",VIAMONTE,"610",-58.3755665,-34.5999174,"1",SAN NICOLAS,"99",I,,,,,,,,,,,,OFICIAL
"7841",VIEYTES,"1670",-58.3755545,-34.6527766,"4",BARRACAS,"12",I,"20",V,,,,,,,,,,OFICIAL
"7844",VIRREY DEL PINO,"2804",-58.456641,-34.568677,"13",COLEGIALES,"65",I,"80",V,,,,,,,,,,OFICIAL
"7845",VIRREY LINIERS,"1710",-58.4129947,-34.6308675,"5",BOEDO,"134",V,,,,,,,,,,,,OFICIAL
"7846",VIRREY LINIERS,"1910",-58.4129328,-34.6334589,"5",BOEDO,"134",V,,,,,,,,,,,,OFICIAL
"7848",VIRREY VERTIZ AV.,"2025",-58.449621,-34.558911,"13",BELGRANO,"113",I,"63",I,,,,,,,,,,OFICIAL
"7859",ZAPIOLA,"3704",-58.4753287,-34.5513247,"12",SAAVEDRA,"19",V,,,,,,,,,,,,OFICIAL
"7866",ASAMBLEA AV.,"388",-58.4310685,-34.6329833,"7",PARQUE CHACABUCO,"7",V,"4",I,"134",I,,,,,,,,OFICIAL
"7876",GENERAL LAS HERAS AV.,"2791",-58.4010085,-34.5839187,"14",PALERMO,"110",V,"92",V,,,,,,,,,,OFICIAL
"7884",PAVON AV.,"4181",-58.4228874,-34.630979,"5",BOEDO,"4",V,,,,,,,,,,,,OFICIAL
"7887",PIEDRA BUENA AV.,"3890",-58.4873569,-34.678216,"8",VILLA LUGANO,"185",I,"80",V,"145",V,,,,,,,,OFICIAL
"7915",BALBASTRO,"2691",-58.4534539,-34.646189,"7",FLORES,"76",I,,,,,,,,,,,,OFICIAL
"7919",CARHUE,"3195",-58.4976465,-34.6712869,"9",MATADEROS,"180",I,,,,,,,,,,,,OFICIAL
"7925",CRAMER AV.,"2306",-58.4631056,-34.5628375,"13",BELGRANO,"151",V,,,,,,,,,,,,OFICIAL
"7936",EMILIO CASTRO AV.,"7637",-58.5245068,-34.6561099,"9",LINIERS,"113",I,,,,,,,,,,,,OFICIAL
"7939",ELCANO AV.,"4245",-58.4605913,-34.5857463,"15",CHACARITA,"123",V,"111",V,,,,,,,,,,OFICIAL
"7975",ALICIA MOREAU DE JUSTO AV.,"1410",-58.365997,-34.615672,"1",PUERTO MADERO,"129",V,,,,,,,,,,,,OFICIAL
"8000",PRES. JULIO ROCA DIAGONAL SUR,"782",-58.3769259,-34.6123,"1",MONSERRAT,,,"22",V,,,,,,,,,,OFICIAL
"8022",WARNES AV.,"2450",-58.471969,-34.596634,"15",PATERNAL,"78",I,,,,,,,,,,,,OFICIAL
"8026",DE LOS CONSTITUYENTES AV.,"3493",-58.48424,-34.58922,"15",PARQUE CHAS,"111",I,,,,,,,,,,,,OFICIAL
"8029",PUEYRREDON AV.,"1246",-58.40304,-34.59616,"2",RECOLETA,"41",,,,,,,,,,,,,OFICIAL
"8031",PICO,"2795",-58.4777994,-34.5418137,"12",SAAVEDRA,"71",V,,,,,,,,,,,,OFICIAL
"8032",PICO,"2993",-58.4797317,-34.5424518,"12",SAAVEDRA,"71",V,,,,,,,,,,,,OFICIAL
"8033",PICO,"3195",-58.4821376,-34.5432447,"12",SAAVEDRA,"71",V,,,,,,,,,,,,OFICIAL
"8034",PICO,"3485",-58.4849065,-34.5446511,"12",SAAVEDRA,"71",V,,,,,,,,,,,,OFICIAL
"8035",GABRIELA MISTRAL,"3089",-58.5038653,-34.5885515,"12",VILLA PUEYRREDON,"87",I,,,,,,,,,,,,OFICIAL
"8036",GABRIELA MISTRAL,"3391",-58.5079006,-34.5910399,"11",VILLA DEVOTO,"87",I,,,,,,,,,,,,OFICIAL
"8037",SUPERI,"4697",-58.4843734,-34.5456507,"12",SAAVEDRA,"71",I,,,,,,,,,,,,OFICIAL
"8038",SUPERI,"4491",-58.4831896,-34.5472113,"12",SAAVEDRA,"71",I,,,,,,,,,,,,OFICIAL
"8039",DEHEZA,"3306",-58.4827846,-34.5447053,"12",SAAVEDRA,"71",,,,,,,,,,,,,OFICIAL
"8040",DEHEZA,"3006",-58.4796279,-34.5434652,"12",SAAVEDRA,"71",I,,,,,,,,,,,,OFICIAL
"8041",DEHEZA,"2800",-58.4773856,-34.5427314,"12",SAAVEDRA,"71",I,,,,,,,,,,,,OFICIAL
"8042",ALTE. F.J. SEGUI,"891",-58.45710671,-34.6133617,"6",CABALLITO,"84",I,"76",I,,,,,,,,,,OFICIAL
"8043",ALTE. F.J. SEGUI,"801",-58.45618008,-34.61557572,"6",CABALLITO,"84",I,,,,,,,,,,,,OFICIAL
"8044",ALTE. F.J. SEGUI,"2097",-58.4624963,-34.6022222,"15",PATERNAL,"47",V,,,,,,,,,,,,OFICIAL
"8045",EL SALVADOR,"5891",-58.4381695,-34.5810304,"14",PALERMO,"39",I,,,,,,,,,,,,OFICIAL
"8046",ORTEGA Y GASSET,"1787",-58.4322808,-34.5697839,"14",PALERMO,"64",V,,,,,,,,,,,,OFICIAL
"8047",MATHEU,"395",-58.4001877,-34.614218,"3",BALVANERA,"95",I,,,,,,,,,,,,OFICIAL
"8048",PEPIRI,"231",-58.4090027,-34.6406215,"4",PARQUE PATRICIOS,"31",I,,,,,,,,,,,,OFICIAL
"8049",DR. RAMON CARRILLO,"151",-58.3829125,-34.6338701,"4",BARRACAS,"25",V,"45",I,"134",I,,,,,,,,OFICIAL
"8050",JOSE E. RODO,"7214",-58.5102214,-34.6637106,"9",MATADEROS,"55",V,,,,,,,,,,,,OFICIAL
"8051",JOSE E. RODO,"6506",-58.5046991,-34.6590862,"9",MATADEROS,"55",V,,,,,,,,,,,,OFICIAL
"8052",JOSE E. RODO,"6110",-58.5018458,-34.6567231,"9",MATADEROS,"55",V,,,,,,,,,,,,OFICIAL
"8053",JOSE E. RODO,"3904",-58.479775,-34.6397977,"9",PARQUE AVELLANEDA,"114",I,,,,,,,,,,,,OFICIAL
"8054",JOSE HERNANDEZ,"2699",-58.456177,-34.5671618,"13",BELGRANO,"44",,"80",I,"184",V,,,,,,,,OFICIAL
"8055",JUAN AGUSTIN GARCIA,"2322",-58.4750575,-34.6066877,"11",VILLA GRAL MITRE,"133",I,"135",I,,,,,,,,,,OFICIAL
"8056",JUAN AGUSTIN GARCIA,"2006",-58.4711857,-34.6048045,"11",VILLA GRAL MITRE,"63",V,,,,,,,,,,,,OFICIAL
"8057",JUAN AGUSTIN GARCIA,"1108",-58.4640748,-34.597247,"15",PATERNAL,"44",I,"63",V,,,,,,,,,,OFICIAL
"8058",MAZA,"412",-58.4156871,-34.6158501,"5",ALMAGRO,"164",V,"180",V,,,,,,,,,,OFICIAL
"8060",DON PEDRO DE MENDOZA AV.,"3302",-58.3654515,-34.6487606,"4",LA BOCA,"20",I,,,,,,,,,,,,OFICIAL
"8061",DON PEDRO DE MENDOZA AV.,"3004",-58.3619566,-34.6475046,"4",LA BOCA,"20",I,,,,,,,,,,,,OFICIAL
"8062",DON PEDRO DE MENDOZA AV.,"2800",-58.3600618,-34.6457781,"4",LA BOCA,"20",I,,,,,,,,,,,,OFICIAL
"8063",DON PEDRO DE MENDOZA AV.,"2600",-58.357769,-34.6443232,"4",LA BOCA,"20",I,,,,,,,,,,,,OFICIAL
"8064",DON PEDRO DE MENDOZA AV.,"2365",-58.3581747,-34.6424661,"4",LA BOCA,"20",I,,,,,,,,,,,,OFICIAL
"8066",CALIFORNIA,"820",-58.3612279,-34.6441986,"4",LA BOCA,"29",I,"64",I,,,,,,,,,,OFICIAL
"8067",CALIFORNIA,"1220",-58.3671795,-34.6455498,"4",LA BOCA,"20",V,,,,,,,,,,,,OFICIAL
"8068",BRUIX AV.,"4706",-58.4916502,-34.6458547,"9",PARQUE AVELLANEDA,"55",I,"92",I,,,,,,,,,,OFICIAL
"8069",BRUIX AV.,"4710",-58.4917744,-34.6458225,"9",PARQUE AVELLANEDA,"4",I,"126",I,,,,,,,,,,OFICIAL
"8070",BRUIX AV.,"4718",-58.4919798,-34.6457694,"9",PARQUE AVELLANEDA,"88",V,"180",V,,,,,,,,,,OFICIAL
"8071",BRUIX AV.,"4546",-58.4887547,-34.6466091,"9",PARQUE AVELLANEDA,"4",I,"88",V,,,,,,,,,,OFICIAL
"8072",BRUIX AV.,"4550",-58.4888441,-34.6465859,"9",PARQUE AVELLANEDA,"180",V,,,,,,,,,,,,OFICIAL
"8073",ADOLFO ALSINA,"2456",-58.400908,-34.6121651,"3",BALVANERA,"168",V,,,,,,,,,,,,OFICIAL
"8074",NAZARRE,"3599",-58.4984932,-34.6044846,"11",VILLA DEL PARQUE,"134",V,,,,,,,,,,,,OFICIAL
"8075",NAZARRE,"3897",-58.5021823,-34.6066348,"11",VILLA DEL PARQUE,"134",V,,,,,,,,,,,,OFICIAL
"8076",NAZARRE,"4099",-58.5043529,-34.6079012,"11",VILLA DEVOTO,"134",V,,,,,,,,,,,,OFICIAL
"8078",TUCUMAN,"2395",-58.4007581,-34.6021731,"3",BALVANERA,"75",I,,,,,,,,,,,,OFICIAL
"8080",BULNES,"1208",-58.4172728,-34.5975849,"14",PALERMO,"92",I,"128",I,,,,,,,,,,OFICIAL
"8081",LA PAMPA,"2114",-58.4515563,-34.5633384,"13",BELGRANO,"44",I,,,,,,,,,,,,OFICIAL
"8082",PIEDRA BUENA AV.,"3198",-58.4945724,-34.6712633,"8",VILLA LUGANO,"50",I,"185",I,,,,,,,,,,OFICIAL
"8083",PIEDRA BUENA AV.,"3153",-58.4946988,-34.671032,"8",VILLA LUGANO,"50",V,"185",V,,,,,,,,,,OFICIAL
"8085",EVA PERON AV.,"6991",-58.497312,-34.6712637,"9",MATADEROS,"50",I,"185",I,,,,,,,,,,OFICIAL
"8086",LAVALLE,"3687",-58.4175647,-34.5999595,"5",ALMAGRO,"26",I,,,,,,,,,,,,OFICIAL
"8087",NAVARRO,"2395",-58.4891963,-34.5906518,"15",AGRONOMIA,"87",I,"110",V,,,,,,,,,,OFICIAL
"8088",SALVADOR MARIA DEL CARRIL AV.,"2295",-58.4913285,-34.5863355,"12",VILLA PUEYRREDON,"108",I,"123",I,"176",I,,,,,,,,OFICIAL
"8089",AVELLANEDA AV.,"2520",-58.4662673,-34.6248008,"7",FLORES,"134",I,,,,,,,,,,,,OFICIAL
"8090",MIGUEL ANGEL,"1987",-58.4717886,-34.603588,"15",PATERNAL,"113",I,,,,,,,,,,,,OFICIAL
"8091",LA PLATA AV.,"2597",-58.421322,-34.6447414,"4",NUEVA POMPEYA,"119",I,,,,,,,,,,,,OFICIAL
"8092",SARMIENTO,"1489",-58.3876582,-34.6053139,"1",SAN NICOLAS,"50",I,,,,,,,,,,,,OFICIAL
"8093",ALVAREZ JONTE AV.,"2073",-58.472557,-34.6043497,"15",PATERNAL,"113",I,"133",V,,,,,,,,,,OFICIAL
"8094",JOSE A. CABRERA,"3308",-58.4133353,-34.596847,"2",RECOLETA,"109",I,,,,,,,,,,,,OFICIAL
"8095",SANTANDER,"2363",-58.45079494,-34.64206418,"7",FLORES,"50",I,"101",,,,,,,,,,,OFICIAL
"8096",EVA PERON AV.,"4391",-58.47397625,-34.65340576,"9",PARQUE AVELLANEDA,"50",I,"145",I,,,,,,,,,,OFICIAL
"8097",MONTIEL,"3995",-58.49181712,-34.67776037,"8",VILLA LUGANO,"50",V,,,,,,,,,,,,OFICIAL
"8098","DELLEPIANE, LUIS, TTE. GRAL.","2912",-58.46096453,-34.64313572,"7",FLORES,"50",V,"56",,,,,,,,,,,OFICIAL
"8099",PIEDRA BUENA AV.,"3284",-58.49366747,-34.67209822,"8",VILLA LUGANO,"50",I,"185",I,,,,,,,,,,OFICIAL
"8101",24 DE NOVIEMBRE,"26",-58.41167584,-34.61095668,"3",BALVANERA,"75",V,"32",V,,,,,,,,,,OFICIAL
"8102",24 DE NOVIEMBRE,"214",-58.41137711,-34.61324319,"3",BALVANERA,"75",V,"32",V,,,,,,,,,,OFICIAL
"8103",24 DE NOVIEMBRE,"220",-58.41137711,-34.61324319,"3",BALVANERA,"31",V,,,,,,,,,,,,OFICIAL
"8104",24 DE NOVIEMBRE,"1020",-58.41048739,-34.62299526,"3",SAN CRISTOBAL,"75",V,,,,,,,,,,,,OFICIAL
"8105",24 DE NOVIEMBRE,"1420",-58.41000695,-34.62775678,"3",SAN CRISTOBAL,"75",V,"97",I,,,,,,,,,,OFICIAL
"8106",24 DE NOVIEMBRE,"1424",-58.41000333,-34.62779578,"3",SAN CRISTOBAL,"31",V,"32",V,,,,,,,,,,OFICIAL
"8107",24 DE NOVIEMBRE,"1602",-58.4097999,-34.63000168,"4",PARQUE PATRICIOS,"75",V,"97",I,,,,,,,,,,OFICIAL
"8108",24 DE NOVIEMBRE,"1604",-58.40979338,-34.63008091,"4",PARQUE PATRICIOS,"31",V,"32",V,,,,,,,,,,OFICIAL
"8109",24 DE NOVIEMBRE,"1804",-58.40954809,-34.63262829,"4",PARQUE PATRICIOS,"75",V,"97",I,,,,,,,,,,OFICIAL
"8110",24 DE NOVIEMBRE,"1806",-58.40954648,-34.63264493,"4",PARQUE PATRICIOS,"31",V,"32",V,,,,,,,,,,OFICIAL
"8111",24 DE NOVIEMBRE,"2291",-58.40912656,-34.63752863,"4",PARQUE PATRICIOS,"6",I,"28",I,,,,,,,,,,OFICIAL
"8113",SANABRIA,"2987",-58.50797681,-34.60923759,"11",VILLA DEVOTO,"85",I,"114",V,,,,,,,,,,OFICIAL
"8114",LARRAZABAL AV.,"2222",-58.49295799,-34.65981247,"9",MATADEROS,"117",V,"180",,,,,,,,,,,OFICIAL
"8115",LARRAZABAL AV.,"2412",-58.49069908,-34.66183212,"9",MATADEROS,"117",V,,,,,,,,,,,,OFICIAL
"8116",LARRAZABAL AV.,"2802",-58.4863415,-34.66532119,"8",VILLA LUGANO,"117",V,,,,,,,,,,,,OFICIAL
"8117",LARRAZABAL AV.,"3218",-58.48106019,-34.66947089,"8",VILLA LUGANO,"117",V,,,,,,,,,,,,OFICIAL
"8118",LARRAZABAL AV.,"3402",-58.47924734,-34.67086956,"8",VILLA LUGANO,"117",V,,,,,,,,,,,,OFICIAL
"8119",BILLINGHURST,"2083",-58.40757668,-34.58745086,"2",RECOLETA,"92",V,"128",V,,,,,,,,,,OFICIAL
"8120",CORRIENTES AV.,"1530",-58.38857,-34.604811,"1",SAN NICOLAS,"115",V,,,,,,,,,,,,OFICIAL
"8121",CORRIENTES AV.,"1232",-58.38421869,-34.60393991,"1",SAN NICOLAS,"115",V,,,,,,,,,,,,OFICIAL
"8125",PEPIRI,"1591",-58.40577075,-34.65679561,"4",NUEVA POMPEYA,"70",I,"46",,,,,,,,,,,OFICIAL
"8126",CALIFORNIA,"1730",-58.37356719,-34.64686039,"4",BARRACAS,"70",I,"20",V,,,,,,,,,,OFICIAL
"8127",CALIFORNIA,"1518",-58.37101101,-34.64625649,"4",BARRACAS,"70",I,"20",V,,,,,,,,,,OFICIAL
"8128",GRAL. IRIARTE AV.,"2065",-58.37623874,-34.64872966,"4",BARRACAS,"20",I,,,,,,,,,,,,OFICIAL
"8129",ZEPITA,"3201",-58.39179787,-34.65833745,"4",BARRACAS,"70",I,,,,,,,,,,,,OFICIAL
"8130",SANTO DOMINGO,"3367",-58.39484411,-34.65413289,"4",BARRACAS,"70",I,,,,,,,,,,,,OFICIAL
"8131",ESTADOS UNIDOS,"3318",-58.41280905,-34.62199655,"5",BOEDO,"23",I,"75",V,,,,,,,,,,OFICIAL
"8133",ECHEVERRIA,"2618",-58.45787327,-34.5642102,"13",BELGRANO,"113",V,,,,,,,,,,,,OFICIAL
"8134",ECHEVERRIA,"2808",-58.45965244,-34.56525734,"13",BELGRANO,"113",V,,,,,,,,,,,,OFICIAL
"8135",ECHEVERRIA,"4799",-58.47818956,-34.57657733,"12",VILLA URQUIZA,"176",I,,,,,,,,,,,,OFICIAL
"8136",ECHEVERRIA,"4991",-58.47996585,-34.57821396,"12",VILLA URQUIZA,"176",I,,,,,,,,,,,,OFICIAL
"8137",ECHEVERRIA,"5095",-58.4817993,-34.57931002,"12",VILLA URQUIZA,"108",I,,,,,,,,,,,,OFICIAL
"8138",ECHEVERRIA,"5095",-58.4817993,-34.57931002,"12",VILLA URQUIZA,"176",I,,,,,,,,,,,,OFICIAL
"8139",ECHEVERRIA,"5287",-58.48384038,-34.58047299,"12",VILLA URQUIZA,"108",I,,,,,,,,,,,,OFICIAL
"8140",ECHEVERRIA,"5283",-58.48373674,-34.58041406,"12",VILLA URQUIZA,"176",I,,,,,,,,,,,,OFICIAL
"8141",ECHEVERRIA,"5499",-58.48580205,-34.58158656,"12",VILLA URQUIZA,"108",I,"176",I,,,,,,,,,,OFICIAL
"8142",ECHEVERRIA,"5693",-58.48770558,-34.5826679,"12",VILLA URQUIZA,"108",I,"176",I,,,,,,,,,,OFICIAL
"8143",CONCEPCION ARENAL,"3008",-58.4426524,-34.57928035,"13",COLEGIALES,"168",I,,,,,,,,,,,,OFICIAL
"8144",ESTADO PLURINACIONAL DE BOLIVIA,"1308",-58.47214833,-34.61634439,"11",VILLA GRAL MITRE,"113",I,,,,,,,,,,,,OFICIAL
"8145",ESTADO PLURINACIONAL DE BOLIVIA,"1110",-58.47057185,-34.61832287,"11",VILLA GRAL MITRE,"113",I,,,,,,,,,,,,OFICIAL
"8146",MELINCUE,"3375",-58.49597407,-34.60398654,"11",VILLA DEL PARQUE,"47",I,"84",I,,,,,,,,,,OFICIAL
"8147",MELINCUE,"3785",-58.50023934,-34.6065884,"11",VILLA DEL PARQUE,"47",I,,,,,,,,,,,,OFICIAL
"8149",HEREDIA,"1791",-58.46806162,-34.57315977,"15",VILLA ORTUZA,"76",I,,,,,,,,,,,,OFICIAL
"8150",PAZ SOLDAN,"4963",-58.46800234,-34.59384855,"15",PATERNAL,"78",I,,,,,,,,,,,,OFICIAL
"8151",DEL CAMPO AV.,"1108",-58.4654387,-34.59195324,"15",PATERNAL,"78",I,,,,,,,,,,,,OFICIAL
"8152",RICARDO GUTIERREZ,"4808",-58.52432228,-34.60327299,"11",VILLA DEVOTO,"25",V,,,,,,,,,,,,OFICIAL
"8153",AZUCENA VILLAFLOR,"340",-58.36308486,-34.61169081,"1",PUERTO MADERO,"2",I,,,,,,,,,,,,OFICIAL
"8154",AZUCENA VILLAFLOR,"500",-58.36098006,-34.61149372,"1",PUERTO MADERO,"2",I,,,,,,,,,,,,OFICIAL
"8155",ANTARTIDA ARGENTINA AV.,"820",-58.36831536,-34.59784765,"1",RETIRO,"20",V,"129",V,,,,,,,,,,OFICIAL
"8156",ANTARTIDA ARGENTINA AV.,"980",-58.36995258,-34.59317543,"1",RETIRO,"20",V,"129",V,,,,,,,,,,OFICIAL
"8157",VARELA AV.,"2526",-58.44034691,-34.6538897,"7",FLORES,"23",I,"76",I,,,,,,,,,,OFICIAL
"8158",TUCUMAN,"675",-58.37627179,-34.60107152,"1",SAN NICOLAS,"23",V,,,,,,,,,,,,OFICIAL
"8159",VARELA AV.,"2739",-58.43922774,-34.65504302,"8",VILLA SOLDATI,"23",V,"46",V,"76",V,,,,,,,,OFICIAL
"8160",DEL BARCO CENTENERA AV.,"2308",-58.4318452,-34.64524048,"4",NUEVA POMPEYA,"135",V,,,,,,,,,,,,OFICIAL
"8161",SAN MARTIN AV.,"1657",-58.45254568,-34.60593713,"15",VILLA CRESPO,"135",V,"105",I,,,,,,,,,,OFICIAL
"8162",SAN MARTIN AV.,"2131",-58.45762329,-34.60462399,"15",VILLA CRESPO,"135",V,"146",I,,,,,,,,,,OFICIAL
"8164",LOPE DE VEGA AV.,"3110",-58.52534048,-34.61391932,"10",VILLA REAL,"135",I,,,,,,,,,,,,OFICIAL
"8165",MANUEL RICARDO TRELLES,"2312",-58.46730503,-34.60201327,"15",PATERNAL,"44",V,,,,,,,,,,,,OFICIAL
"8167","DELLEPIANE, LUIS, TTE. GRAL.","2928",-58.46077476,-34.64335618,"7",FLORES,"7",V,,,,,,,,,,,,OFICIAL
"8168",JUAN B. JUSTO AV.,"1953",-58.4386626,-34.58959471,"15",VILLA CRESPO,"166",I,"34",V,,,,,,,,,,OFICIAL
"8169",JUAN B. JUSTO AV.,"1824",-58.4378938,-34.5881753,"14",PALERMO,"166",V,"34",V,,,,,,,,,,OFICIAL
"8170",VIRREY VERTIZ AV.,"1875",-58.447526,-34.560086,"13",BELGRANO,"44",I,,,,,,,,,,,,OFICIAL
"8171",MANUEL RICARDO TRELLES,"2716",-58.465982,-34.59765,"15",PATERNAL,"44",V,"63",I,,,,,,,,,,OFICIAL
"8172",SAENZ AV.,"1390",-58.416462,-34.65771,"4",NUEVA POMPEYA,"76",V,"44",I,,,,,,,,,,OFICIAL
"8173",PRES. RAMON CASTILLO AV.,"190",-58.368661,-34.584495,"1",RETIRO,"129",I,"108",V,,,,,,,,,"129-Berazategui (Berazategui), Berazategui (Florencio Varela)|108-Retiro (CABA)",OFICIAL
"8174",PRES. RAMON CASTILLO AV.,"180",-58.368489,-34.584588,"1",RETIRO,"91",I,"22",I,,,,,,,,,91-Isidro Casanova|22-Quilmes (Quilmes),OFICIAL
"8175",PRES. RAMON CASTILLO AV.,"170",-58.368317,-34.584668,"1",RETIRO,"45",I,"33",I,,,,,,,,,"45-Constitucion (CABA), Lan�s Oeste (Lan�s), Remedios de Escalada (Lan�s), Retiro (CABA)|33-Avellaneda (Avellaneda), San José (Almirante Brown)",OFICIAL
"8176",PRES. RAMON CASTILLO AV.,"165",-58.367969,-34.584372,"1",RETIRO,"45",V,"33",V,,,,,,,,,"45-Belgrano (CABA), Retiro (CABA)|33-Belgrano (CABA), Recoleta (CABA), Retiro (CABA)",OFICIAL
"8177",PRES. RAMON CASTILLO AV.,"155",-58.367679,-34.584544,"1",RETIRO,"91",V,"22",V,,,,,,,,,"91-Constitucion (CABA), Monserrat (CABA), Nueva Pompeya (CABA), Retiro (CABA)|22-Retiro (CABA)",OFICIAL
"8178",PRES. RAMON CASTILLO AV.,"145",-58.367416,-34.584712,"1",RETIRO,"129",I,"108",I,,,,,,,,,"129-Balvanera (CABA), Constitucion (CABA), Retiro (CABA)|108-Ciudadela (Tres de Febrero)",OFICIAL
"8179",MURILLO,"687",-58.44362337,-34.6006947,"15",VILLA CRESPO,"119",V,"109",V,,,,,,,,,,OFICIAL
"8180",GRAL. URQUIZA,"1799",-58.40817162,-34.63199885,"4",PARQUE PATRICIOS,"31",I,"32",I,,,,,,,,,,OFICIAL
"8181",GRAL. URQUIZA,"1799",-58.40817162,-34.63199885,"4",PARQUE PATRICIOS,"75",I,,,,,,,,,,,,OFICIAL
"8182",GRAL. URQUIZA,"1991",-58.40796014,-34.63410882,"4",PARQUE PATRICIOS,"75",I,,,,,,,,,,,,OFICIAL
"8183",GUEVARA,"393",-58.4500016,-34.5869804,"15",CHACARITA,"127",I,,,,,,,,,,,,OFICIAL
"8184",ENTRE RIOS AV.,"2168",-58.39031482,-34.63359413,"1",CONSTITUCION,"6",V,,,,,,,,,,,,OFICIAL
"8185",BARTOLOME MITRE,"3226",-58.41225642,-34.6092877,"3",BALVANERA,"19",V,"164",V,,,,,,,,,,OFICIAL
"8186",BARTOLOME MITRE,"3226",-58.41225642,-34.6092877,"3",BALVANERA,"90",V,"151",V,,,,,,,,,,OFICIAL
"8187",BARTOLOME MITRE,"3238",-58.41236886,-34.60929376,"3",BALVANERA,"105",V,,,,,,,,,,,,OFICIAL
"8188",BARTOLOME MITRE,"1208",-58.38364525,-34.60748064,"1",SAN NICOLAS,"105",V,,,,,,,,,,,,OFICIAL
"8189",BARTOLOME MITRE,"722",-58.37684321,-34.60701028,"1",SAN NICOLAS,"105",V,,,,,,,,,,,,OFICIAL
"8190",COCHABAMBA,"3893",-58.41974021,-34.62733881,"5",BOEDO,"97",I,,,,,,,,,,,,OFICIAL
"8191",NOGOYA,"2710",-58.4875831,-34.60048665,"11",VILLA DEL PARQUE,"47",V,,,,,,,,,,,,OFICIAL
"8192",RIESTRA AV.,"2265",-58.44029498,-34.64863242,"7",FLORES,"23",V,,,,,,,,,,,,OFICIAL
"8193",RIESTRA AV.,"2490",-58.44289938,-34.64980046,"7",FLORES,"23",I,,,,,,,,,,,,OFICIAL
"8194",ASUNCION,"5302",-58.52828313,-34.61192496,"10",VILLA REAL,"53",V,,,,,,,,,,,,OFICIAL
"8198",MANUEL RICARDO TRELLES,"1406",-58.46236161,-34.61119743,"11",VILLA GRAL MITRE,"44",V,,,,,,,,,,,,OFICIAL
"8199",RAMALLO,"2514",-58.474005,-34.543488,"11",SAAVEDRA,"19",I,,,,,,,,,,,,OFICIAL
"8200",PINTO,"3389",-58.47351403,-34.55478689,"12",COGHLAN,"19",I,,,,,,,,,,,,OFICIAL
"8201",PINTO,"3597",-58.47497189,-34.55286502,"12",SAAVEDRA,"19",I,,,,,,,,,,,,OFICIAL
"8202",PINTO,"3899",-58.47693815,-34.55031266,"12",SAAVEDRA,"19",I,,,,,,,,,,,,OFICIAL
"8203",PINTO,"4197",-58.47866613,-34.54804801,"12",SAAVEDRA,"19",I,,,,,,,,,,,,OFICIAL
"8204",PINTO,"4495",-58.48040404,-34.54575672,"12",SAAVEDRA,"19",I,,,,,,,,,,,,OFICIAL
"8205",PRES. TTE. GRAL. JUAN DOMINGO PERON,"40",-58.36863004,-34.60532041,"1",SAN NICOLAS,"74",V,"105",V,,,,,,,,,,OFICIAL
"8206",PRES. TTE. GRAL. JUAN DOMINGO PERON,"50",-58.36864699,-34.60532184,"1",SAN NICOLAS,"159",V,,,,,,,,,,,,OFICIAL
"8207",SALTA,"132",-58.38336479,-34.61010561,"1",MONSERRAT,"98",V,,,,,,,,,,,,OFICIAL
"8208",GAONA AV.,"4637",-58.48836999,-34.62684749,"10",FLORESTA,"99",V,"172",,,,,,,,,,,OFICIAL
"8209",BARTOLOME MITRE,"3634",-58.41791149,-34.60962826,"5",ALMAGRO,"90",V,,,,,,,,,,,,OFICIAL
"8217",CONDE,"3316",-58.47518019,-34.55624013,"1",CONSTITUCION,"19",V,,,,,,,,,,,,OFICIAL
"8218",CONDE,"3110",-58.4734797,-34.5582507,"12",COGHLAN,"19",V,,,,,,,,,,,,OFICIAL
