id,pos
827,"-34.7337682123128,-58.5013382130559"
828,"-34.734385350287,-58.5008651405075"
829,"-34.7349937232117,-58.5004056299107"
830,"-34.7356286372631,-58.4999540228183"
831,"-34.7362307031664,-58.4994910993488"
832,"-34.7368467053176,-58.4990292819956"
833,"-34.737474756998,-58.4985593203567"
834,"-34.7380859930212,-58.4980940061446"
835,"-34.7389721847596,-58.4974229406118"
836,"-34.7393329764085,-58.4971582820782"
837,"-34.739927530502,-58.4967013350865"
838,"-34.7408612076618,-58.4960201730223"
839,"-34.7414704054557,-58.4955418350151"
840,"-34.7419796723632,-58.4951587157897"
841,"-34.7442379955268,-58.4934719765002"
842,"-34.7448522878083,-58.4930064153945"
843,"-34.7454634956592,-58.4925410148169"
844,"-34.7461874394512,-58.4919927697426"
845,"-34.7467163786439,-58.4915991791641"
846,"-34.7473326872925,-58.491146573869"
847,"-34.7479415656275,-58.4907018490957"
848,"-34.7485784050127,-58.4902200495309"
849,"-34.7491777555082,-58.489768346157"
850,"-34.7497914745967,-58.4892877908702"
851,"-34.7504123948543,-58.4888348979709"
852,"-34.751015529843,-58.4883605169658"
853,"-34.7516316144685,-58.4879022604863"
854,"-34.7522336196138,-58.4874391515776"
855,"-34.7528525736529,-58.4869751115302"
856,"-34.7534645830363,-58.4865320225001"
857,"-34.7540878087504,-58.4860583803931"
858,"-34.7545922741905,-58.4856716566483"
859,"-34.7553229652634,-58.4851397533861"
860,"-34.7559340637943,-58.4846723631154"
861,"-34.7565533507162,-58.4842176154718"
862,"-34.757152394022,-58.4837583521831"
863,"-34.7577862536741,-58.4832803430353"
864,"-34.7585289117986,-58.4827383871342"
865,"-34.7590687508081,-58.4823066555539"
866,"-34.759943679164,-58.4816676508201"
867,"-34.7604447422727,-58.481293684676"
868,"-34.7611904160563,-58.4827381842511"
869,"-34.7619076119261,-58.4841335696569"
870,"-34.7626566375993,-58.4856146001376"
871,"-34.7633660026756,-58.4870104630606"
872,"-34.7637244050345,-58.4877034645281"
873,"-34.7640607822736,-58.4883882003022"
874,"-34.7634077392266,-58.4888595405882"
875,"-34.7627732869709,-58.4893403845513"
876,"-34.7621387152347,-58.4898180697001"
877,"-34.7628170325205,-58.4911977625666"
878,"-34.7622152064817,-58.4916452329856"
879,"-34.7615692383416,-58.4921203604687"
880,"-34.7611290856044,-58.4924306090286"
881,"-34.760750126065,-58.4927280491612"
882,"-34.760285758354,-58.4930880230787"
883,"-34.759621374599,-58.4935820211923"
884,"-34.7599985069292,-58.4943360994304"
885,"-34.7604070645225,-58.4951179432554"
886,"-34.7608080108126,-58.4959054715135"
887,"-34.7611187191661,-58.4965316261009"
888,"-34.7613581737995,-58.4970164197921"
889,"-34.7618176786139,-58.4979312894639"
890,"-34.7623533720549,-58.499027264788"
891,"-34.7620474360608,-58.499256507239"
892,"-34.7616951181901,-58.4994998475406"
893,"-34.7612339617752,-58.4998532996262"
894,"-34.7608316157013,-58.5001530310838"
895,"-34.760278316066,-58.5005514786609"
896,"-34.7597735413955,-58.5008999218862"
897,"-34.7602132873415,-58.5005961876982"
898,"-34.7613550494801,-58.4997637459888"
899,"-34.7619673778629,-58.4982407634696"
900,"-34.7614108040504,-58.4971143765889"
901,"-34.7608869256463,-58.4960794685339"
902,"-34.7604748190551,-58.4952427346817"
903,"-34.7600370265367,-58.4944051876038"
904,"-34.7601014435817,-58.4932272787614"
905,"-34.7607962213117,-58.4926943715943"
906,"-34.7614840930526,-58.4921729314486"
907,"-34.7621441860417,-58.4916929570662"
908,"-34.76354350754,-58.4887682965908"
909,"-34.763590838027,-58.4874525096456"
910,"-34.7626814830907,-58.4856605206317"
911,"-34.7621418134683,-58.484597676655"
912,"-34.761588265889,-58.4835067432346"
913,"-34.7612120692896,-58.4827757835017"
914,"-34.7607828762723,-58.4819500415563"
915,"-34.7603870663238,-58.4811599486546"
916,"-34.7596840773494,-58.4816922855263"
917,"-34.7591232916367,-58.4821133429372"
918,"-34.7585545230757,-58.4825414899288"
919,"-34.7581273461614,-58.4828603394736"
920,"-34.7578513922532,-58.4830702020027"
921,"-34.7572904149279,-58.4834862550591"
922,"-34.7568714627294,-58.483804645446"
923,"-34.7563120939034,-58.4842455743774"
924,"-34.7558903964029,-58.4845641064194"
925,"-34.7553151741677,-58.4849667632484"
926,"-34.7550249707036,-58.4851815501714"
927,"-34.7546072671896,-58.4854782101376"
928,"-34.7541778311024,-58.4858104696976"
929,"-34.7539043045281,-58.4860118541956"
930,"-34.7534808832683,-58.4863396176216"
931,"-34.7530644787137,-58.4866528434292"
932,"-34.7527078637782,-58.4869295089453"
933,"-34.7522243020898,-58.4873029946919"
934,"-34.751799882105,-58.4876224741489"
935,"-34.7513791669583,-58.4879492400219"
936,"-34.7510855044352,-58.4881450476851"
937,"-34.7508063639689,-58.4883433921613"
938,"-34.7505245656678,-58.488562690446"
939,"-34.7501135082692,-58.4888905844688"
940,"-34.749543028336,-58.4893104012281"
941,"-34.7491192870158,-58.4896298216924"
942,"-34.7484817647742,-58.4901007259323"
943,"-34.7478187648477,-58.4905763395233"
944,"-34.7473520759199,-58.4909358195315"
945,"-34.7467035658162,-58.4914317170133"
946,"-34.7461201489084,-58.4918796692328"
947,"-34.7456682574691,-58.4922183511896"
948,"-34.7451718030803,-58.4925905297556"
949,"-34.7444427990916,-58.4931640276892"
950,"-34.7438632932925,-58.4935817764125"
951,"-34.7435924895839,-58.4937890624388"
952,"-34.7432045015212,-58.4940848477177"
953,"-34.7428666013485,-58.4943479407358"
954,"-34.7425183564072,-58.49460382575"
955,"-34.74228189205,-58.4947737236364"
956,"-34.7419357506103,-58.4950616738995"
957,"-34.7416957310624,-58.4952345369233"
958,"-34.7413678693506,-58.4954843115277"
959,"-34.7412029829546,-58.4956081402413"
960,"-34.7410371205852,-58.4957303568596"
961,"-34.7407034585954,-58.495984326839"
962,"-34.7405340208342,-58.4961089558085"
963,"-34.7403664319051,-58.4962340385766"
964,"-34.7400351066251,-58.496464572362"
965,"-34.7398636345483,-58.4965837610673"
966,"-34.7396962353719,-58.4967016180514"
967,"-34.7393593824018,-58.496931338604"
968,"-34.7391954082805,-58.4970551114332"
969,"-34.7390262357278,-58.4971869345101"
970,"-34.7387051376129,-58.4974463122137"
971,"-34.7385549995298,-58.4975726600239"
972,"-34.7383843874677,-58.4977151015751"
973,"-34.7380613363391,-58.4979712519508"
974,"-34.7378887985558,-58.4980988151282"
975,"-34.7377219980996,-58.4982205173214"
976,"-34.7373934455538,-58.4984642006445"
977,"-34.7372304656435,-58.4985901325152"
978,"-34.7370627502856,-58.4987118823337"
979,"-34.7367213559766,-58.4989551495763"
980,"-34.7363876971447,-58.4991846779315"
981,"-34.7360543862619,-58.4994236178399"
982,"-34.7358865406839,-58.4995542486517"
983,"-34.735731617384,-58.4996875059718"
984,"-34.7354019294081,-58.4999501032481"
985,"-34.7350741573422,-58.5002026070566"
986,"-34.7344291722042,-58.5006959380418"
987,"-34.7339243321606,-58.5010651348961"
988,"-34.7334271324817,-58.5014427893876"
989,"-34.7324113037291,-58.5021637383925"
990,"-34.7319229142409,-58.5025320230662"
991,"-34.7314204687997,-58.5029166009847"
992,"-34.7304226413581,-58.5036787008526"
993,"-34.7294012560838,-58.5044975399287"
994,"-34.7286822488522,-58.5051201999367"
995,"-34.7274644079751,-58.5063246969203"
996,"-34.7264904035809,-58.5072363252532"
997,"-34.7255346757618,-58.5081469404846"
998,"-34.724629835125,-58.5091457593183"
999,"-34.7237708845781,-58.5102463662034"
1000,"-34.723368888364,-58.5107718722165"
1001,"-34.7225384110972,-58.5118997504263"
1002,"-34.7223481841948,-58.5120076892654"
1003,"-34.722075,-58.512282"
1004,"-34.721797,-58.512304"
1005,"-34.72156,-58.512261"
1006,"-34.721131,-58.511982"
1007,"-34.720724,-58.511746"
1008,"-34.720209,-58.511446"
1009,"-34.719243,-58.510802"
1010,"-34.719179,-58.510759"
1011,"-34.717441,-58.509536"
1012,"-34.71581,-58.50842"
1013,"-34.715531,-58.507926"
1014,"-34.715123,-58.507562"
1015,"-34.714715,-58.507261"
1016,"-34.714286,-58.507068"
1017,"-34.714093,-58.506961"
1018,"-34.713836,-58.506875"
1019,"-34.713299,-58.50666"
1020,"-34.712505,-58.506124"
1021,"-34.711647,-58.505437"
1022,"-34.710942,-58.504768"
1023,"-34.71081,-58.504643"
1024,"-34.710488,-58.504322"
1025,"-34.710252,-58.504021"
1026,"-34.709909,-58.503485"
1027,"-34.709587,-58.503056"
1028,"-34.709051,-58.502648"
1029,"-34.70827,-58.501994"
1030,"-34.707334,-58.50121"
1031,"-34.706969,-58.500845"
1032,"-34.706647,-58.500373"
1033,"-34.706476,-58.500202"
1034,"-34.706025,-58.500009"
1035,"-34.705446,-58.499901"
1036,"-34.705296,-58.499837"
1037,"-34.704523,-58.499258"
1038,"-34.703643,-58.498507"
1039,"-34.69403,-58.509815"
1040,"-34.693022,-58.508956"
1041,"-34.692035,-58.508141"
1042,"-34.691048,-58.507283"
1043,"-34.690554,-58.508098"
1044,"-34.690297,-58.508356"
1045,"-34.689369,-58.507594"
1046,"-34.688365,-58.506768"
1047,"-34.687378,-58.505931"
1048,"-34.68637,-58.505051"
1049,"-34.685361,-58.504279"
1050,"-34.684353,-58.503442"
1051,"-34.683366,-58.502562"
1052,"-34.682701,-58.503721"
1053,"-34.682229,-58.504601"
1054,"-34.682078,-58.504879"
1055,"-34.681692,-58.505394"
1056,"-34.681048,-58.506145"
1057,"-34.680426,-58.506896"
1058,"-34.679804,-58.507626"
1059,"-34.679182,-58.508399"
1060,"-34.671521,-58.500481"
1061,"-34.670513,-58.501704"
1062,"-34.669504,-58.502905"
1063,"-34.668753,-58.503807"
1064,"-34.667981,-58.504751"
1065,"-34.667165,-58.505738"
1066,"-34.665921,-58.50724"
1067,"-34.66459,-58.50563"
1068,"-34.663947,-58.504837"
1069,"-34.663432,-58.504214"
1070,"-34.66326,-58.504021"
1071,"-34.662616,-58.503227"
1072,"-34.661951,-58.502412"
1073,"-34.661329,-58.501661"
1074,"-34.646587,-58.486061"
1075,"-34.645901,-58.485289"
1076,"-34.645858,-58.485246"
1077,"-34.645729,-58.485096"
1078,"-34.6453,-58.484602"
1079,"-34.6431779607194,-58.485271309373"
1080,"-34.639099,-58.48649"
1081,"-34.638412,-58.486683"
1082,"-34.637833,-58.486876"
1083,"-34.636266,-58.486297"
1084,"-34.630659,-58.469542"
1085,"-34.630339,-58.468315"
1086,"-34.630006,-58.467008"
1087,"-34.630046,-58.466907"
1088,"-34.630062,-58.466858"
1089,"-34.629732,-58.465465"
1090,"-34.630902,-58.464947"
1091,"-34.630473,-58.463595"
1092,"-34.629893,-58.463852"
1093,"-34.629296,-58.464074"
1094,"-34.628026,-58.464646"
1095,"-34.620477,-58.441381"
1096,"-34.621139,-58.442867"
1097,"-34.621418,-58.443511"
1098,"-34.621858,-58.444324"
1099,"-34.622147,-58.445163"
1100,"-34.622426,-58.445807"
1101,"-34.622877,-58.447008"
1102,"-34.622984,-58.447266"
1103,"-34.623349,-58.44821"
1104,"-34.623542,-58.448725"
1105,"-34.623799,-58.449411"
1106,"-34.624014,-58.449883"
1107,"-34.624314,-58.450677"
1108,"-34.624872,-58.452029"
1109,"-34.625237,-58.452973"
1110,"-34.625645,-58.454046"
1111,"-34.626138,-58.455377"
1112,"-34.626653,-58.456707"
1113,"-34.627125,-58.457844"
1114,"-34.627533,-58.458853"
1115,"-34.627941,-58.459883"
1116,"-34.628391,-58.461213"
1117,"-34.63603,-58.491061"
1118,"-34.636202,-58.491747"
1119,"-34.636288,-58.492134"
1120,"-34.636481,-58.493099"
1121,"-34.63661,-58.493657"
1122,"-34.636824,-58.495116"
1123,"-34.636931,-58.495932"
1124,"-34.637017,-58.496575"
1125,"-34.63721,-58.498013"
1126,"-34.637425,-58.499472"
1127,"-34.637618,-58.500931"
1128,"-34.63779,-58.502069"
1129,"-34.637983,-58.50342"
1130,"-34.638069,-58.503957"
1131,"-34.638155,-58.504536"
1132,"-34.638369,-58.505931"
1133,"-34.638627,-58.507347"
1134,"-34.638863,-58.508699"
1135,"-34.639099,-58.510051"
1136,"-34.639335,-58.511424"
1137,"-34.63927,-58.51299"
1138,"-34.639227,-58.514299"
1139,"-34.639184,-58.515823"
1140,"-34.639184,-58.516273"
1141,"-34.63912,-58.517411"
1142,"-34.639056,-58.518763"
1143,"-34.638991,-58.51975"
1144,"-34.638927,-58.52123"
1145,"-34.63882,-58.522561"
1146,"-34.638927,-58.523719"
1147,"-34.639034,-58.525093"
1148,"-34.63912,-58.526423"
1149,"-34.639227,-58.527732"
1150,"-34.639313,-58.528869"
1151,"-34.639335,-58.529298"
1152,"-34.639356,-58.529942"
1153,"-34.639614,-58.530006"
1154,"-34.640172,-58.529963"
1155,"-34.6403,-58.529878"
1156,"-34.640408,-58.529706"
1157,"-34.640365,-58.529298"
1158,"-34.6403,-58.529191"
1159,"-34.640172,-58.52917"
1160,"-34.639742,-58.529191"
1161,"-34.639604,-58.529231"
1162,"-34.639335,-58.529308"
1163,"-34.639142,-58.529363"
1164,"-34.638712,-58.529384"
1165,"-34.638369,-58.52932"
1166,"-34.637532,-58.529255"
1167,"-34.63696,-58.529305"
1168,"-34.636545,-58.529341"
1169,"-34.636395,-58.529491"
1170,"-34.636309,-58.529513"
1171,"-34.63618,-58.529491"
1172,"-34.636137,-58.529427"
1173,"-34.636095,-58.529363"
1174,"-34.635966,-58.529341"
1175,"-34.635601,-58.529298"
1176,"-34.635,-58.528719"
1177,"-34.634829,-58.528655"
1178,"-34.634807,-58.529491"
1179,"-34.634721,-58.529985"
1180,"-34.634685,-58.53041"
1181,"-34.634657,-58.530736"
1182,"-34.634614,-58.531079"
1183,"-34.634442,-58.531208"
1184,"-34.634335,-58.531337"
1185,"-34.634163,-58.53168"
1186,"-34.634142,-58.532259"
1187,"-34.63412,-58.533032"
1188,"-34.634099,-58.533354"
1189,"-34.634142,-58.534083"
1190,"-34.634206,-58.534899"
1191,"-34.634228,-58.53565"
1192,"-34.634228,-58.536036"
1193,"-34.634206,-58.536143"
1194,"-34.633906,-58.537023"
1195,"-34.633842,-58.537238"
1196,"-34.633799,-58.537517"
1197,"-34.633927,-58.537774"
1198,"-34.634035,-58.537924"
1199,"-34.634571,-58.538697"
1200,"-34.6347,-58.539062"
1201,"-34.634721,-58.539705"
1202,"-34.634743,-58.540521"
1203,"-34.634786,-58.541379"
1204,"-34.634829,-58.542881"
1205,"-34.634871,-58.54404"
1206,"-34.634893,-58.545306"
1207,"-34.634721,-58.546228"
1208,"-34.634657,-58.546743"
1209,"-34.634528,-58.548481"
1210,"-34.634743,-58.550692"
1211,"-34.634829,-58.551571"
1212,"-34.634957,-58.552215"
1213,"-34.635065,-58.552623"
1214,"-34.635365,-58.55361"
1215,"-34.635623,-58.554533"
1216,"-34.635708,-58.554897"
1217,"-34.636073,-58.55612"
1218,"-34.636374,-58.55715"
1219,"-34.636824,-58.558609"
1220,"-34.636996,-58.559253"
1221,"-34.637125,-58.559639"
1222,"-34.637253,-58.56009"
1223,"-34.637339,-58.560326"
1224,"-34.63764,-58.561399"
1225,"-34.637704,-58.561571"
1226,"-34.637918,-58.562322"
1227,"-34.63824,-58.563416"
1228,"-34.638047,-58.563631"
1229,"-34.63794,-58.563802"
1230,"-34.637876,-58.563995"
1231,"-34.638112,-58.565626"
1232,"-34.639163,-58.565369"
1233,"-34.640257,-58.565068"
1234,"-34.640064,-58.563888"
1235,"-34.63897,-58.564188"
1236,"-34.638412,-58.564274"
1237,"-34.637918,-58.564403"
1238,"-34.637983,-58.564854"
1239,"-34.638219,-58.566442"
1240,"-34.638283,-58.567793"
1241,"-34.638283,-58.567944"
1242,"-34.638305,-58.569446"
1243,"-34.638305,-58.569574"
1244,"-34.638305,-58.570969"
1245,"-34.638348,-58.572557"
1246,"-34.638348,-58.574016"
1247,"-34.638369,-58.57511"
1248,"-34.638348,-58.57554"
1249,"-34.638326,-58.576248"
1250,"-34.638288,-58.577037"
1251,"-34.638283,-58.577685"
1252,"-34.63824,-58.578565"
1253,"-34.638197,-58.579123"
1254,"-34.638133,-58.580496"
1255,"-34.638069,-58.581934"
1256,"-34.638026,-58.582921"
1257,"-34.637987,-58.583095"
1258,"-34.63784,-58.583317"
1259,"-34.637745,-58.583487"
1260,"-34.636931,-58.58455"
1261,"-34.636833,-58.584679"
1262,"-34.636142,-58.585607"
1263,"-34.635917,-58.585959"
1264,"-34.635632,-58.586356"
1265,"-34.635536,-58.586427"
1266,"-34.635392,-58.586526"
1267,"-34.635334,-58.586612"
1268,"-34.635292,-58.586716"
1269,"-34.635265,-58.586923"
1270,"-34.635282,-58.587566"
1271,"-34.635301,-58.588603"
1272,"-34.635324,-58.589744"
1273,"-34.635342,-58.590873"
1274,"-34.635363,-58.591736"
1275,"-34.63537,-58.591799"
1276,"-34.63539,-58.591975"
1277,"-34.635396,-58.592139"
1278,"-34.63543,-58.5929"
1279,"-34.635409,-58.59316"
1280,"-34.635428,-58.594173"
1281,"-34.635448,-58.595281"
1282,"-34.635471,-58.596371"
1283,"-34.635511,-58.596683"
1284,"-34.635515,-58.597469"
1285,"-34.635523,-58.597791"
1286,"-34.635546,-58.598186"
1287,"-34.635611,-58.599261"
1288,"-34.635632,-58.599658"
1289,"-34.635717,-58.600987"
1290,"-34.635788,-58.602249"
1291,"-34.635757,-58.602639"
1292,"-34.63569,-58.603095"
1293,"-34.635634,-58.603459"
1294,"-34.635461,-58.604302"
1295,"-34.635215,-58.605856"
1296,"-34.63514,-58.606392"
1297,"-34.635138,-58.606541"
1298,"-34.634979,-58.607512"
1299,"-34.634878,-58.608019"
1300,"-34.634686,-58.609304"
1301,"-34.634505,-58.610481"
1302,"-34.634435,-58.610977"
1303,"-34.63437,-58.611389"
1304,"-34.634305,-58.611559"
1305,"-34.634099,-58.61279"
1306,"-34.63397,-58.613692"
1307,"-34.6332,-58.61356"
1308,"-34.633391,-58.612297"
1309,"-34.633584,-58.612382"
1310,"-34.633756,-58.61249"
1311,"-34.634185,-58.612854"
1312,"-34.634271,-58.61294"
1313,"-34.634356,-58.613048"
1314,"-34.635279,-58.61412"
1315,"-34.635837,-58.614829"
1316,"-34.636588,-58.615751"
1317,"-34.637361,-58.616652"
1318,"-34.63809,-58.617532"
1319,"-34.638948,-58.618562"
1320,"-34.639635,-58.617725"
1321,"-34.640107,-58.617146"
1322,"-34.640579,-58.616567"
1323,"-34.641395,-58.61558"
1324,"-34.641802,-58.615086"
1325,"-34.642231,-58.614528"
1326,"-34.643111,-58.615515"
1327,"-34.643111,-58.615623"
1328,"-34.643927,-58.616567"
1329,"-34.644334,-58.617039"
1330,"-34.644785,-58.617554"
1331,"-34.645536,-58.618498"
1332,"-34.645472,-58.619807"
1333,"-34.646459,-58.619828"
1334,"-34.646995,-58.619828"
1335,"-34.64736,-58.619828"
1336,"-34.6609,-58.444583"
1337,"-34.660127,-58.443575"
1338,"-34.659526,-58.442824"
1339,"-34.658539,-58.441622"
1340,"-34.659441,-58.440485"
1341,"-34.660213,-58.439519"
1342,"-34.660685,-58.438919"
1343,"-34.66105,-58.438489"
1344,"-34.660234,-58.437502"
1345,"-34.659269,-58.436365"
1346,"-34.658411,-58.435378"
1347,"-34.659204,-58.434584"
1348,"-34.659355,-58.434434"
1349,"-34.659548,-58.434241"
1350,"-34.660127,-58.433661"
1351,"-34.659505,-58.432546"
1352,"-34.658926,-58.431473"
1353,"-34.658346,-58.4304"
1354,"-34.657831,-58.429499"
1355,"-34.657187,-58.428791"
1356,"-34.656479,-58.428061"
1357,"-34.6559,-58.42746"
1358,"-34.655235,-58.426752"
1359,"-34.654548,-58.426044"
1360,"-34.65384,-58.425336"
1361,"-34.652638,-58.42407"
1362,"-34.651694,-58.42304"
1363,"-34.651351,-58.423469"
1364,"-34.651158,-58.423727"
1365,"-34.651265,-58.422611"
1366,"-34.651394,-58.421645"
1367,"-34.65148,-58.420787"
1368,"-34.651587,-58.420014"
1369,"-34.65163,-58.419564"
1370,"-34.651716,-58.418834"
1371,"-34.651845,-58.417804"
1372,"-34.651995,-58.416519"
1373,"-34.651987,-58.416208"
1374,"-34.651809,-58.4162"
1375,"-34.650801,-58.416196"
1376,"-34.649677,-58.416238"
1377,"-34.648449,-58.4162"
1378,"-34.648304,-58.416195"
1379,"-34.64817,-58.416222"
1380,"-34.648038,-58.416207"
1381,"-34.64781,-58.416198"
1382,"-34.647339,-58.416193"
1383,"-34.646363,-58.416195"
1384,"-34.64622,-58.416187"
1385,"-34.645279,-58.416179"
1386,"-34.644184,-58.416152"
1387,"-34.64324,-58.416131"
1388,"-34.642746,-58.416131"
1389,"-34.642124,-58.416109"
1390,"-34.641566,-58.416088"
1391,"-34.640386,-58.416088"
1392,"-34.638906,-58.416088"
1393,"-34.638884,-58.415937"
1394,"-34.638669,-58.414564"
1395,"-34.638412,-58.413191"
1396,"-34.638133,-58.411624"
1397,"-34.638076,-58.411252"
1398,"-34.637704,-58.409028"
1399,"-34.637446,-58.407547"
1400,"-34.637103,-58.405616"
1401,"-34.637039,-58.405252"
1402,"-34.636781,-58.403792"
1403,"-34.636631,-58.402977"
1404,"-34.636481,-58.402119"
1405,"-34.63618,-58.400488"
1406,"-34.635901,-58.3989"
1407,"-34.635623,-58.397441"
1408,"-34.635365,-58.39596"
1409,"-34.635108,-58.394845"
1410,"-34.634893,-58.393857"
1411,"-34.634464,-58.391969"
1412,"-34.634228,-58.390896"
1413,"-34.63412,-58.390338"
1414,"-34.63264,-58.390532"
1415,"-34.631546,-58.39066"
1416,"-34.630494,-58.390789"
1417,"-34.629314,-58.390939"
1418,"-34.628177,-58.391068"
1419,"-34.627233,-58.391175"
1420,"-34.627039,-58.391197"
1421,"-34.62631,-58.39124"
1422,"-34.625237,-58.391325"
1423,"-34.623992,-58.391433"
1424,"-34.623499,-58.391454"
1425,"-34.622726,-58.391497"
1426,"-34.621546,-58.391562"
1427,"-34.620216,-58.391626"
1428,"-34.6191,-58.391669"
1429,"-34.618113,-58.39169"
1430,"-34.616851,-58.391683"
1431,"-34.61571,-58.391647"
1432,"-34.614836,-58.391691"
1433,"-34.61377,-58.391721"
1434,"-34.612602,-58.391766"
1435,"-34.612642,-58.391757"
1436,"-34.611504,-58.391819"
1437,"-34.610351,-58.391888"
1438,"-34.60923,-58.391948"
1439,"-34.608006,-58.392034"
1440,"-34.606805,-58.392119"
1441,"-34.605689,-58.392184"
1442,"-34.604423,-58.392291"
1443,"-34.604342,-58.390844"
1444,"-34.604243,-58.389424"
1445,"-34.60413,-58.387926"
1446,"-34.60402,-58.386541"
1447,"-34.603918,-58.385135"
1448,"-34.603846,-58.383737"
1449,"-34.603761,-58.382132"
1450,"-34.603702,-58.381957"
1451,"-34.603613,-58.381604"
1452,"-34.60363,-58.381309"
1453,"-34.603626,-58.381253"
1454,"-34.603679,-58.381043"
1455,"-34.603575,-58.379494"
1456,"-34.603457,-58.378065"
1457,"-34.603393,-58.376648"
1458,"-34.603332,-58.375257"
1459,"-34.603244,-58.373875"
1460,"-34.60318,-58.3725"
1461,"-34.603097,-58.371151"
1462,"-34.603046,-58.370422"
1463,"-34.598517,-58.371047"
1464,"-34.592282,-58.372828"
1465,"-34.591849,-58.372571"
1466,"-34.591699,-58.372593"
1467,"-34.59157,-58.372636"
1468,"-34.591441,-58.372786"
1469,"-34.591355,-58.372958"
